gen,best,mean,std,spread,clear_rate,best_time,best_damage,best_acc,mean_acc,mean_peek_flips,mean_peek_hold,mean_cover_time,mean_aim_x_std,mean_aim_y_std,mean_aim_span_x,mean_aim_span_y,mean_aim_dx,mean_hit_delta,mean_shot_left_frac,mean_shot_mid_frac,mean_shot_right_frac,sigma_used
76,218.112099473936,37.9319453700084,76.261042373898,356.89415664208,0,2046,0,0.117647058823529,0.0453112825171649,10.7666666666667,11.6666666666667,19.9666666666667,0.23956187815407,0.218335109410557,0.835457205143965,0.80523676341376,0.125928153925463,124.221017643665,0.421899075366231,0.303629902191956,0.274471022441813,0.1
77,2258.6,123.376326686162,405.403140198239,2441.65002937075,0.0333333333333333,-662,0,0.25,0.0528942142945371,12.3666666666667,13.2666666666667,18.5333333333333,0.225712902789976,0.220464814121109,0.803147097364661,0.798492344843232,0.119305685453881,116.636338483639,0.479333345477577,0.333446453435631,0.187220201086792,0.1
78,1842.04268863485,150.723792565569,459.038016562602,2110.22991279281,0.0666666666666667,-308,0,0.222222222222222,0.0525931909166204,11.6,12.4,17.4666666666667,0.236571697511045,0.231792215027333,0.813163485542123,0.823842871439477,0.131815503743925,115.339426348472,0.459035516420916,0.340793773960158,0.200170709618927,0.1
79,1813.46523809524,127.014616979918,456.176055482523,2068.79531939605,0.0666666666666667,-332,0,0.166666666666667,0.042807757181327,11.2,11.7333333333333,16.7333333333333,0.242557863189379,0.217570540824129,0.838938378112938,0.778560951760353,0.12919431865645,120.622960858389,0.397897178366286,0.324683992841888,0.244085495458493,0.1
0,1988.0740010946904,349.3299205922471,562.532189086197,2217.3825282264734,0.13333333333333333,-488.0,0.0,0.4444444444444444,0.11444806515547307,5.7,7.2,8.533333333333333,0.13036636418643874,0.14467328045744443,0.6294224121101735,0.6632108629394986,0.14857696278774807,117.59453335345435,0.13210150500784054,0.7903592152132446,0.07753927977891499,0.1
1,1992.1916666666666,222.15157049969295,444.7637612374956,2220.851984126984,0.06666666666666667,-416.0,0.0,0.25,0.11247648210776942,5.1,6.8,7.633333333333334,0.12712402615939408,0.1444862174956671,0.6053956679313484,0.6429415168899033,0.1456262817686418,110.64906257260824,0.14369982713759358,0.7480515725118241,0.10824860035058245,0.1
2,1734.6609523809525,308.3839264782137,462.3372541478378,1692.6479442508712,0.1,-340.0,0.0,0.3,0.10585559456198168,6.066666666666666,7.666666666666667,9.166666666666666,0.13129677083904565,0.14309276764873075,0.6176546562427229,0.663740892983647,0.15060587377227896,115.28548902414019,0.12258492122834563,0.7719868896639324,0.105428189107722,0.1
3,2048.2666666666664,396.4419278823624,641.3973527189257,2270.9171717171716,0.16666666666666666,-362.0,0.0,0.3333333333333333,0.12727213450476818,6.033333333333333,7.333333333333333,9.233333333333333,0.1311620252682805,0.14466372852663759,0.623374571634881,0.6643973504524321,0.14984701344506451,98.25764030523816,0.1354297046263563,0.7738588136464198,0.09071148172722386,0.1
4,1933.7054187192118,369.7303408102095,575.9285960968214,2160.3515725653656,0.13333333333333333,-490.0,0.0,0.3333333333333333,0.11367955742593425,6.233333333333333,7.4,9.4,0.13303074848241553,0.1437061241495204,0.6427765185628043,0.6477496203814604,0.1523181581398867,107.9495716732766,0.11442103240291647,0.7815989033778888,0.10398006421919465,0.1
5,1485.1138211382113,210.34541889591304,244.29886244173647,1478.886307910698,0.03333333333333333,-188.0,1.0,0.25,0.10779813976628068,6.533333333333333,8.133333333333333,9.933333333333334,0.13338751756830586,0.14267604095843162,0.6581837573020027,0.6541762742133911,0.15271833736530122,119.10386203342128,0.11207282297911984,0.8042938574696447,0.0836333195512356,0.1
6,2083.0666666666666,332.1422230379519,545.0993528403066,2054.3777777777777,0.1,-486.0,0.0,0.25,0.1190031816912132,6.933333333333334,8.066666666666666,10.533333333333333,0.13118776977322166,0.14516117731424874,0.6393693085341496,0.6831323864593277,0.14849041825326947,111.25342298189167,0.10496154474265112,0.7938792646309543,0.1011591906263948,0.1
7,2042.35873015873,482.1854690426701,651.2060038938039,1981.5647907647906,0.2,-508.0,0.0,0.4444444444444444,0.14172227812445204,5.833333333333333,7.133333333333334,8.833333333333334,0.12960421313541953,0.14368265836239746,0.6473407205025811,0.656280223197341,0.1459083833088475,99.4374130394452,0.10839217505521853,0.774540188474971,0.11706763646981039,0.1
8,268.41386228910164,152.27303188672246,73.40193327250898,294.18476176000115,0.0,2048.0,2.0,0.1388888888888889,0.10278589964573946,6.666666666666667,8.2,10.066666666666666,0.13346099713364248,0.1425693605323451,0.6517820516726859,0.679676976472779,0.15073521855545194,118.29357252440016,0.11362158679950443,0.8006286635434231,0.08574974965707231,0.1
